Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
788,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2873, 4535, 5563, 8408, 24430, 0]",0.1159658339359568,4.31,1
791,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2873, 4535, 5563, 8408, 24430, 0]",0.1159658339359568,4.31,1
796,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2873, 4535, 5563, 8408, 24430, 0]",0.06793761760509853,5.38,1
804,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2873, 4535, 5563, 8408, 24430, 0]",0.06793761760509853,5.38,1
806,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2873, 4535, 5563, 8408, 24430, 0]",0.06793761760509853,5.38,1
810,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2873, 4535, 5988, 8408, 24430, 0]",0.07101355288084149,5.29,1
814,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4535, 5988, 8408, 24430, 0]",0.09634666697596186,4.68,1
815,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4535, 5988, 11657, 24430, 0]",0.08999079883158798,4.82,1
819,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4535, 5988, 11657, 24430, 0]",0.08999079883158798,4.82,0
830,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4535, 5988, 11657, 24430, 0]",0.08999079883158798,4.82,1
831,"[2400, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4456, 5988, 11657, 24430, 0]",0.08828315566657267,4.85,1
840,"[2583, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4456, 5988, 11657, 24430, 0]",0.1313148231863773,4.06,1
841,"[2577, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4456, 5988, 11657, 24430, 0]",0.1307025261526095,4.07,1
846,"[2577, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4456, 5108, 11657, 24430, 0]",0.1460539346229089,3.85,1
860,"[2577, 3800, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4456, 5108, 11657, 24430, 0]",0.1826842689284717,3.4,1
862,"[2577, 3800, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4456, 7689, 11657, 24430, 0]",0.15460234240483992,3.73,1
864,"[2577, 3800, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4456, 7689, 11657, 24430, 0]",0.15460234240483992,3.73,1
866,"[2577, 3800, 3853, 3895, 4049, 4269, 4500]","[1218, 2180, 4456, 7689, 9565, 24430, 0]",0.17559020715473203,3.48,1
868,"[2577, 3800, 3853, 3895, 4049, 4157, 4500]","[1218, 2180, 4456, 7689, 9565, 24430, 0]",0.19383024959822578,3.28,1
875,"[3358, 3800, 3853, 3895, 4049, 4157, 4500]","[1218, 2180, 4456, 7689, 9565, 24430, 0]",0.3436657777732739,2.14,1
881,"[3358, 3800, 3853, 3895, 4049, 4157, 4500]","[1218, 2180, 4456, 7689, 9565, 24430, 0]",0.3436657777732739,2.14,0
883,"[3278, 3698, 3839, 3933, 4195, 4263, 4308]","[2214, 3158, 3242, 6673, 10504, 24779, 0]",0.19726024147654997,3.25,1
893,"[3278, 3698, 3839, 3933, 4195, 4263, 4308]","[2214, 3158, 3242, 6673, 10504, 24779, 0]",0.19726024147654997,3.25,0
904,"[3278, 3698, 3839, 3933, 4195, 4263, 4308]","[2214, 3158, 3242, 6673, 10504, 21906, 0]",0.19954663833420164,3.22,1
907,"[3278, 3698, 3839, 3933, 4195, 4263, 4308]","[2214, 3158, 3242, 6673, 12470, 21906, 0]",0.20341309797384668,3.19,1
923,"[3278, 3698, 3839, 3933, 4195, 4263, 4500]","[2214, 3158, 3242, 6673, 12470, 21906, 0]",0.2472715637772122,2.79,1
928,"[3278, 3517, 3839, 3933, 4195, 4263, 4500]","[2214, 3158, 3242, 6673, 12470, 21906, 0]",0.22452691682024864,2.99,1
930,"[3278, 3517, 3839, 3933, 4195, 4263, 4500]","[2214, 3158, 3242, 6673, 12470, 21906, 0]",0.22452691682024864,2.99,0
939,"[3278, 3517, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 6673, 12470, 21906, 0]",0.2300804489206884,2.94,1
941,"[3278, 3517, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 5722, 12470, 21906, 0]",0.20750595042660777,3.15,1
944,"[3278, 3517, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 5722, 12470, 23074, 0]",0.20289490739864152,3.19,1
951,"[3278, 3517, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 23074, 0]",0.18594561259646655,3.36,1
954,"[3278, 3364, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 23074, 0]",0.15831284425688102,3.69,1
955,"[3278, 3364, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 23074, 0]",0.15831284425688102,3.69,1
961,"[3278, 3631, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 23074, 0]",0.20665406281029067,3.15,1
975,"[3278, 3631, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 21612, 0]",0.23273797182054431,2.92,1
980,"[3278, 3631, 3839, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 18761, 0]",0.26678620013440657,2.64,1
987,"[3278, 3631, 3825, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 18761, 0]",0.2647453015524777,2.66,1
991,"[3278, 3631, 3825, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 18761, 0]",0.2647453015524777,2.66,0
992,"[3278, 3631, 3825, 3933, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 18761, 0]",0.2647453015524777,2.66,1
993,"[3278, 3631, 3825, 4132, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 18761, 0]",0.1902544496270814,3.32,1
1000,"[3278, 3631, 3927, 4132, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 18761, 0]",0.20833669619146297,3.14,1
1003,"[3278, 3631, 3927, 4132, 4195, 4263, 4500]","[2643, 3158, 3242, 8727, 12470, 23127, 0]",0.16604832558549948,3.59,1
1004,"[3278, 3631, 3927, 4132, 4195, 4263, 4500]","[2643, 2811, 3242, 8727, 12470, 23127, 0]",0.17744238513698388,3.46,1
1005,"[3278, 3631, 3927, 4132, 4195, 4263, 4500]","[2643, 2811, 3242, 8727, 12470, 23127, 0]",0.17744238513698388,3.46,1
1012,"[3278, 3631, 3927, 4132, 4195, 4263, 4500]","[2643, 2811, 3242, 8465, 12470, 23127, 0]",0.1816460521868345,3.41,1
1013,"[3278, 3631, 3927, 4132, 4195, 4263, 4500]","[2643, 2811, 3242, 8465, 12470, 20633, 0]",0.21357464421661146,3.09,1
1023,"[3278, 3631, 3927, 4132, 4195, 4263, 4500]","[2643, 2811, 3242, 4946, 12470, 20633, 0]",0.2338716710459029,2.91,1
