Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
422,"[1240, 2400, 2897, 3104, 3527, 3733, 4284]","[738, 1033, 3223, 4887, 5051, 14115, 0]",0.0049027553623699,10.64,1,3.34
423,"[1240, 2400, 2897, 3104, 3527, 3733, 4284]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.0049974658914359,10.6,1,3.34
433,"[1240, 2400, 2897, 3264, 3527, 3733, 4284]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.008375171483937,9.56,1,3.34
434,"[1240, 2400, 2897, 3264, 3527, 3733, 4284]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.008375171483937,9.56,0,3.34
435,"[1240, 2400, 2897, 3264, 3527, 3733, 4284]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.0083418048562077,9.57,1,3.29
438,"[1234, 2400, 2897, 3264, 3527, 3733, 4284]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.0090441137671424,9.41,1,3.41
441,"[1203, 2400, 2897, 3264, 3527, 3733, 4284]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.0115039642121623,8.93,1,3.43
451,"[1203, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.00835024527516,9.57,1,3.43
452,"[1185, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.0097926773538542,9.25,1,3.43
455,"[1185, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.0097926773538542,9.25,0,3.43
458,"[1166, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 14115, 0]",0.0111034007177661,9.0,1,3.4
463,"[1166, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 9760, 0]",0.0074038133293286,9.81,1,3.4
464,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 9760, 0]",0.0113891141660995,8.95,1,3.35
466,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 9760, 0]",0.0109237744728853,9.03,1,3.3
468,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 9760, 0]",0.0079107569553875,9.68,1,3.01
469,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 5200, 9760, 0]",0.0079107569553875,9.68,0,3.01
470,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4887, 7168, 9760, 0]",0.0114983436102574,8.93,1,3.01
472,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4076, 7168, 9760, 0]",0.0115029572799064,8.93,1,3.01
473,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4076, 6315, 9760, 0]",0.0099705677516001,9.22,1,3.01
476,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4076, 6315, 9760, 0]",0.0040463289161363,11.02,1,2.59
477,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4076, 6315, 9760, 0]",0.0085566251008297,9.52,1,2.92
478,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4252, 6315, 9760, 0]",0.008856086621336,9.45,1,2.92
479,"[1103, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4252, 6315, 9760, 0]",0.008856086621336,9.45,0,2.92
480,"[1042, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4252, 6315, 9760, 0]",0.0107604199520929,9.06,1,2.92
481,"[1042, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4252, 6315, 9760, 0]",0.0107604199520929,9.06,0,2.92
482,"[1011, 2400, 2897, 3264, 3527, 3733, 3984]","[738, 1033, 3223, 4252, 6315, 9760, 0]",0.0073304622812478,9.83,1,2.75
