Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
396,"[819, 3028, 3223, 3320, 3481, 3707, 4500]","[858, 1778, 2531, 2861, 4863, 13687, 0]",0.0638685742436074,5.5,1,2.97
397,"[819, 3028, 3223, 3320, 3481, 3707, 4500]","[858, 1778, 2531, 3276, 4863, 13687, 0]",0.06812331742754227,5.37,1,2.97
398,"[819, 3028, 3223, 3320, 3481, 3707, 4227]","[858, 1778, 2531, 3276, 4863, 13687, 0]",0.07255917304009149,5.25,1,2.97
400,"[819, 3028, 3223, 3320, 3481, 3707, 4227]","[858, 1778, 2531, 4492, 4863, 13687, 0]",0.07515651893890583,5.18,1,2.97
402,"[819, 3028, 3223, 3320, 3481, 3707, 4227]","[858, 1778, 2531, 4492, 4863, 13687, 0]",0.07515651893890583,5.18,0,2.97
403,"[819, 3028, 3223, 3320, 3481, 3707, 4227]","[858, 1778, 2531, 4753, 4863, 13687, 0]",0.07370373126464373,5.22,1,2.97
404,"[819, 3028, 3223, 3320, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13687, 0]",0.07779766290352728,5.11,1,2.97
406,"[819, 3028, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13687, 0]",0.08339497592601494,4.97,1,2.97
408,"[819, 3028, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13687, 0]",0.09548532828451059,4.7,1,3.08
412,"[819, 3028, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13687, 0]",0.11464183040250389,4.33,1,3.23
413,"[819, 3028, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13687, 0]",0.1301868223239984,4.08,1,3.39
415,"[819, 3028, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13687, 0]",0.1301868223239984,4.08,0,3.39
416,"[819, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13687, 0]",0.12756218739990516,4.12,1,3.39
419,"[819, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13687, 0]",0.1333564849837413,4.03,1,3.44
420,"[819, 3015, 3223, 3444, 3481, 3707, 4227]","[858, 1778, 2531, 3744, 4863, 13466, 0]",0.1317506317962557,4.05,1,3.44
