Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
711,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9325, 13579, 0]",0.25388908114838693,2.74,1
715,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9325, 11585, 0]",0.2580808434593525,2.71,1
726,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9325, 11585, 0]",0.2580808434593525,2.71,0
738,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9057, 11585, 0]",0.24547248379794465,2.81,1
747,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9057, 11585, 0]",0.24547248379794465,2.81,1
751,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9057, 12776, 0]",0.3021877609185954,2.39,1
752,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 7507, 12776, 0]",0.2538220038720498,2.74,1
754,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 3406, 6286, 7507, 12776, 0]",0.30714099284834584,2.36,1
756,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 3127, 6286, 7507, 12776, 0]",0.30036347140015734,2.41,1
757,"[2976, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 3127, 6286, 7507, 12776, 0]",0.35638375424308166,2.06,1
760,"[2976, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.21065762364152438,3.12,1
764,"[2976, 3311, 3340, 3591, 3765, 3965, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.22380677854247008,2.99,1
766,"[2976, 3311, 3340, 3591, 3765, 3965, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.22380677854247008,2.99,0
770,"[2614, 3311, 3340, 3591, 3765, 3965, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.18866214234137704,3.34,1
773,"[2614, 3311, 3340, 3591, 3704, 3965, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.1631948843922579,3.63,1
774,"[2614, 3311, 3340, 3591, 3704, 3965, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.1631948843922579,3.63,0
776,"[2614, 3311, 3340, 3591, 3704, 4057, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.16919514866132576,3.55,1
782,"[2400, 3311, 3340, 3591, 3704, 4057, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.13859499144304008,3.95,1
788,"[2659, 3311, 3340, 3591, 3704, 4057, 4500]","[1005, 2300, 3127, 6286, 10883, 12776, 0]",0.17261494300741176,3.51,1
790,"[2659, 3311, 3340, 3591, 3704, 4057, 4500]","[1005, 2300, 2456, 6286, 10883, 12776, 0]",0.22085351248037527,3.02,1
792,"[2659, 3311, 3340, 3591, 3704, 4057, 4259]","[1005, 2300, 2456, 6286, 10883, 12776, 0]",0.21951301055354855,3.03,1
809,"[2659, 3311, 3340, 3486, 3704, 4057, 4259]","[1005, 2300, 2456, 6286, 10883, 12776, 0]",0.22946224048014693,2.94,1
811,"[2659, 3311, 3340, 3486, 3704, 4057, 4259]","[1005, 2300, 2456, 6286, 9395, 12776, 0]",0.2647132341771675,2.66,1
814,"[2400, 3311, 3340, 3486, 3704, 4057, 4259]","[1005, 2300, 2456, 6286, 9395, 12776, 0]",0.2248724678432865,2.98,1
819,"[2400, 3311, 3340, 3486, 3704, 4057, 4259]","[1005, 2300, 2456, 6286, 9395, 12776, 0]",0.2248724678432865,2.98,0
831,"[2400, 3311, 3340, 3486, 3704, 4057, 4500]","[1005, 2300, 2456, 6286, 9395, 12776, 0]",0.2623929338366299,2.68,1
843,"[2400, 3311, 3340, 3486, 3704, 4057, 4500]","[1005, 2300, 2456, 6286, 9395, 12776, 0]",0.2623929338366299,2.68,0
846,"[2963, 3311, 3340, 3486, 3704, 4057, 4500]","[1005, 2300, 2456, 6286, 9395, 12776, 0]",0.35073717816726996,2.1,1
847,"[2963, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2456, 6286, 9395, 12776, 0]",0.15858101746190553,3.68,1
849,"[2963, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2456, 3663, 9395, 12776, 0]",0.2846340490620117,2.51,1
850,"[2963, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2456, 8029, 9395, 12776, 0]",0.1436734208361892,3.88,1
851,"[2963, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2456, 8029, 9395, 12776, 0]",0.1436734208361892,3.88,1
869,"[2963, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2456, 8029, 11955, 12776, 0]",0.10857319081035166,4.44,1
881,"[3045, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2456, 8029, 11955, 12776, 0]",0.1106686536747036,4.4,1
882,"[2923, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2456, 8029, 11955, 12776, 0]",0.10943740725484892,4.42,1
890,"[2923, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2466, 8029, 11955, 12776, 0]",0.10920260128581841,4.43,1
891,"[2933, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2466, 8029, 11955, 12776, 0]",0.1093420778693855,4.43,1
914,"[2933, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2466, 8029, 11955, 12776, 0]",0.1093420778693855,4.43,1
950,"[2933, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2466, 8419, 11955, 12776, 0]",0.11866551101318984,4.26,1
956,"[2933, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 2300, 2466, 8419, 12063, 12776, 0]",0.12249196107346168,4.2,1
972,"[2933, 3311, 3340, 3486, 3704, 4350, 4500]","[1005, 1451, 2466, 8419, 12063, 12776, 0]",0.11603713852867881,4.31,1
981,"[2933, 3311, 3340, 3486, 3755, 4350, 4500]","[1005, 1451, 2466, 8419, 12063, 12776, 0]",0.13148117932367478,4.06,1
995,"[2933, 3311, 3340, 3486, 3755, 4446, 4500]","[1005, 1451, 2466, 8419, 12063, 12776, 0]",0.09931817458488518,4.62,1
996,"[2933, 3311, 3340, 3486, 3755, 4446, 4500]","[1005, 1451, 2466, 8419, 12063, 12776, 0]",0.09931817458488518,4.62,0
1003,"[2933, 3311, 3340, 3486, 3755, 4446, 4500]","[1005, 1451, 2466, 8419, 10320, 12776, 0]",0.12865019170962272,4.1,1
1007,"[2400, 3311, 3340, 3486, 3755, 4446, 4500]","[1005, 1451, 2466, 8419, 10320, 12776, 0]",0.08159264317113167,5.01,1
1013,"[2400, 3311, 3340, 3486, 3755, 4082, 4500]","[1005, 1451, 2466, 8419, 10320, 12776, 0]",0.16402577363631302,3.62,1
1022,"[2400, 3311, 3340, 3486, 3755, 4037, 4500]","[1005, 1451, 2466, 8419, 10320, 12776, 0]",0.15483141120679478,3.73,1
1026,"[2400, 3311, 3340, 3486, 3755, 4037, 4500]","[1005, 1451, 1826, 8419, 10320, 12776, 0]",0.19957061549242078,3.22,1
1030,"[2400, 3311, 3340, 3486, 3755, 4037, 4500]","[1005, 1451, 1826, 8419, 10320, 12776, 0]",0.19957061549242078,3.22,1
1035,"[2400, 3311, 3340, 3486, 3755, 4037, 4500]","[1005, 1451, 1826, 8419, 9784, 12776, 0]",0.23755030461355112,2.87,1
1054,"[2400, 3311, 3340, 3486, 3755, 4037, 4500]","[1005, 1451, 1826, 8419, 9784, 12776, 0]",0.23755030461355112,2.87,1
1066,"[2400, 3311, 3340, 3486, 3755, 4037, 4500]","[1005, 1451, 1826, 8419, 11916, 12776, 0]",0.14275590614977238,3.89,1
1067,"[2400, 3311, 3340, 3486, 3755, 4037, 4500]","[1005, 1451, 1826, 8419, 11916, 12776, 0]",0.14275590614977238,3.89,0
1070,"[2400, 3311, 3340, 3577, 3755, 4037, 4500]","[1005, 1451, 1826, 8419, 11916, 12776, 0]",0.1492554013883811,3.8,1
1076,"[2400, 3311, 3340, 3577, 3755, 4037, 4500]","[1316, 1451, 1826, 8419, 11916, 12776, 0]",0.12517143937384032,4.16,1
1092,"[2886, 3311, 3340, 3577, 3755, 4037, 4500]","[1316, 1451, 1826, 8419, 11916, 12776, 0]",0.19605342789855346,3.26,1
1093,"[2886, 3311, 3340, 3577, 3755, 4037, 4500]","[1316, 1451, 1826, 8419, 10649, 12776, 0]",0.2531482094082651,2.75,1
