Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
304,"[968, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1337, 1910, 2075, 9713, 17683, 0]",0.0334833898998525,6.79,1,3.09
317,"[968, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 17683, 0]",0.0312243825458844,6.93,1,3.09
319,"[968, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 17683, 0]",0.0312243825458844,6.93,0,3.09
322,"[929, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 17683, 0]",0.0199060871878709,7.83,1,2.92
325,"[929, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 13053, 0]",0.0282917250178028,7.13,1,2.92
326,"[1067, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 13053, 0]",0.0273259056685612,7.2,1,2.92
331,"[1067, 3389, 3421, 3584, 4019, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 13053, 0]",0.0276562232043509,7.18,1,2.92
335,"[1067, 3389, 3421, 3584, 4019, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 13053, 0]",0.0302641960748655,7.0,1,3.05
339,"[1067, 3389, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 13053, 0]",0.0285410208082108,7.11,1,3.05
341,"[1250, 3389, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 13053, 0]",0.0048205104756137,10.67,1,3.05
342,"[1250, 3389, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 13053, 0]",0.0048205104756137,10.67,1,3.05
348,"[1250, 3389, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 12159, 0]",0.0046313399691935,10.75,1,3.05
350,"[764, 3389, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 12159, 0]",0.0089811228694191,9.43,1,3.05
354,"[764, 3389, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 12159, 0]",0.0089811228694191,9.43,0,3.05
357,"[764, 3389, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 2075, 9713, 12159, 0]",0.004279244326381,10.91,1,2.77
359,"[764, 3389, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 4126, 9713, 12159, 0]",0.004563514227302,10.78,1,2.77
361,"[764, 2666, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 4126, 9713, 12159, 0]",0.0004376398292986,15.47,1,2.77
366,"[764, 2666, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 4126, 5123, 12159, 0]",0.0002845232934526,16.33,1,2.77
370,"[764, 2666, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 4126, 5123, 12159, 0]",0.0009236077292973,13.97,1,3.07
371,"[764, 2666, 3421, 3584, 3821, 4163, 4315]","[673, 1744, 1910, 4126, 5123, 12159, 0]",0.0009236077292973,13.97,0,3.07
